region,district,town,address,station_num,station_code,total_const,received_ballot,voted_total,voted_early,early_perc,voted_home,voted_at_station,dmitr,kanop,luka,luka_perc,tikha,tikha_perc,chere,against_all,invalid_ballots,received_by_comission,damaged_ballots,unused_ballots
Минск,Октябрьский,Минск,"ул. Асаналиева, 16, государственное учреждение образования «Средняя школа No 62 г.Минска»",3,07-004-0003,2396,1589,1584,824,34.390651085141904,4,756,24,40,1055,66.60353535353535,233,14.709595959595958,19,213,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Асаналиева, 16, государственное учреждение образования «Средняя школа No 62 г.Минска»",4,07-004-0004,2143,1419,1414,327,15.258982734484366,11,1076,21,35,642,45.403111739745405,510,36.06789250353607,17,116,97,2500,5,911
Минск,Октябрьский,Минск,"ул. Пуховичская, 21, государственное учреждение образования «Средняя школа No 89 г.Минска»",5,07-004-0005,2604,2025,1895,621,23.847926267281107,9,1265,37,24,713,37.62532981530343,974,51.398416886543544,14,113,20,2700,3,672
Минск,Октябрьский,Минск,"ул. Пуховичская, 21, государственное учреждение образования «Средняя школа No 89 г.Минска»",7,07-004-0007,2703,1791,1791,364,13.466518682944875,15,1412,67,88,890,49.6929089893914,460,25.68397543271915,51,131,104,2800,0,1009
Минск,Октябрьский,Минск,"ул. Кижеватова, 9, учреждение образования «Минский государственный колледж искусств»",8,07-004-0008,2612,1729,1724,899,34.41807044410414,15,810,26,43,1148,66.5893271461717,253,14.675174013921113,21,127,106,2750,0,1021
Минск,Октябрьский,Минск,"ул. Кижеватова, 60, к.2, учреждение образования «Белорусский государственный медицинский колледж»",12,07-004-0012,1922,1272,1269,664,34.54734651404787,12,593,19,32,845,66.58786446020488,187,14.736012608353033,15,171,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Кижеватова, 60, к.2, учреждение образования «Белорусский государственный медицинский колледж»",13,07-004-0013,2298,1523,1519,791,34.42123585726719,8,720,23,31,1012,66.62277814351548,223,14.68071099407505,18,212,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Кижеватова, 70, государственное учреждение образования «Гимназия No 35 г.Минска»",14,07-004-0014,2567,2099,2096,883,34.39813011297234,15,1198,45,62,1404,66.98473282442748,314,14.980916030534353,66,102,103,2650,NA,551
Минск,Октябрьский,Минск,"ул. Кижеватова, 70, государственное учреждение образования «Гимназия No 35 г.Минска»",15,07-004-0015,2646,2500,2495,910,34.39153439153439,13,1572,59,85,1501,60.16032064128256,375,15.030060120240481,61,283,130,2800,1,300
Минск,Октябрьский,Минск,"ул. Казинца, 109, общежитие No 4 открытое акционерное общество «Интеграл»-управляющая компания холдинга «Интеграл»",16,07-004-0016,1589,1417,1417,547,34.42416614222782,8,862,34,52,950,67.04304869442484,188,13.267466478475654,31,99,63,NA,3,280
Минск,Октябрьский,Минск,"ул. Ландера, 6а, государственное учреждение образования «Центр дополнительного образования детей и молодежи «Ветразь» г. Минска»",17,07-004-0017,1918,1375,1373,660,34.41084462982273,16,697,28,16,928,67.5892206846322,307,22.359796067006556,13,73,8,2000,2,623
Минск,Октябрьский,Минск,"ул. Ландера, 120, государственное учреждение образования «Средняя школа No 119 г.Минска»",18,07-004-0018,1990,1777,1777,683,34.321608040201006,15,1079,39,31,841,47.32695554305009,757,42.5998874507597,20,89,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Казинца, 118, государственное учреждение образования «Средняя школа No 97 г.Минска»",20,07-004-0020,1906,1261,1258,656,34.41762854144806,20,582,19,31,838,66.61367249602543,185,14.705882352941178,15,92,78,2000,0,739
Минск,Октябрьский,Минск,"ул. Казинца, 118, государственное учреждение образования «Средняя школа No 97 г.Минска»",21,07-004-0021,2096,1700,1700,721,34.39885496183206,7,972,21,35,1099,64.64705882352942,259,15.235294117647058,17,220,49,2200,0,500
Минск,Октябрьский,Минск,"ул. Корженевского, 4, учреждение здравоохранения «11-я городская клиническая больница»",22,07-004-0022,188,188,188,0,0,0,188,0,7,102,54.25531914893617,53,28.191489361702125,5,21,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Казинца, 86, к.3, республиканское унитарное предприятие «Проектный институт Белгипрозем»",26,07-004-0026,2221,1701,1609,451,20.306168392615938,16,1142,8,18,732,45.49409571162212,713,44.31323803604724,23,115,NA,NA,NA,NA
Минск,Октябрьский,Минск,"ул. Казинца, 85, общежитие No 2 открытое акционерное общество «Минский мясокомбинат»",27,07-004-0027,1265,839,835,435,34.387351778656125,7,393,13,21,556,66.58682634730539,122,14.610778443113773,10,61,52,1350,0,511
Минск,Октябрьский,Минск,"ул. Брестская, 66, государственное учреждение образования «Средняя школа No 110 г.Минска»",28,07-004-0028,2523,2106,2104,868,34.40348791121681,9,1227,40,26,1109,52.70912547528517,736,34.98098859315589,23,158,12,2650,0,544
Минск,Октябрьский,Минск,"ул. Брестская, 79, к.2, общежитие No 3 унитарного предприятия «Минское отделение Белорусской железной дороги»",30,07-004-0030,2122,1409,1401,730,34.401508011310085,6,665,21,35,933,66.59528907922912,205,14.632405424696646,17,103,87,2250,5,838
Минск,Октябрьский,Минск,"ул. Казинца, 27, общежитие No 1 открытого акционерного общества «Минский мясокомбинат»",31,07-004-0031,2094,1389,1382,720,34.38395415472779,26,636,21,35,921,66.6425470332851,202,14.616497829232996,17,102,84,2200,811,NA
Минск,Октябрьский,Минск,"ул.Воронянского, 50, к.4, Центр реабилитации и социальной поддержки инвалидов БелОИ",32,07-004-0032,2925,1935,1931,292,9.982905982905983,0,1643,29,48,1286,66.59761781460382,284,14.70740548938374,23,141,120,3200,0,4
Минск,Октябрьский,Минск,"ул. Чкалова, 3а, государственное учреждение образования «Средняя школа No 1 г.Минска»",36,07-004-0036,1889,1252,1247,650,34.40974060349391,16,581,19,31,830,66.5597433841219,193,15.477145148356056,15,91,68,2000,0,748
Минск,Октябрьский,Минск,"ул.Чкалова, 15, к.3, государственное учреждение образования «Средняя школа No 90 г.Минска»",37,07-004-0037,2370,1569,1564,815,34.38818565400844,7,742,23,39,1042,66.62404092071611,230,14.705882352941178,19,114,97,2500,0,931
Минск,Октябрьский,Минск,"ул. Чкалова, 15, к.3, государственное учреждение образования «Средняя школа No 90 г.Минска»",38,07-004-0038,1935,1280,1277,646,33.38501291989664,14,617,19,32,851,66.64056382145654,188,14.722004698512137,15,93,79,2050,0,770
Минск,Октябрьский,Минск,"ул. Воронянского, 31, Минский городской центр детско-юношеского туризма и экскурсий",40,07-004-0040,2014,1339,1331,693,34.40913604766634,12,626,20,33,887,66.64162283996995,93,6.987227648384674,16,206,82,2150,0,811
Минск,Октябрьский,Минск,"ул. Жуковского, 11, государственное учреждение образования «Средняя школа No 30 г.Минска»",41,07-004-0041,2210,1770,1769,760,34.38914027149321,8,1001,22,36,1121,63.36913510457885,311,17.58055398530243,18,117,100,2550,0,226
Минск,Октябрьский,Минск,"ул. Чкалова, 7, Культурно-спортивный центр унитарного предприятия «Минское отделение Белорусской железной дороги»",42,07-004-0042,2531,1675,1670,871,34.41327538522323,15,784,25,42,1113,66.64670658682634,117,7.005988023952097,20,251,102,2700,0,1025
Минск,Октябрьский,Минск,"ул. Чкалова, 3а, государственное учреждение образования «Средняя школа No 1 г.Минска»",43,07-004-0043,2076,1574,1570,714,34.39306358381503,7,849,21,34,1046,66.62420382165605,236,15.031847133757962,16,133,84,2200,0,626
Минск,Октябрьский,Минск,"ул.Чкалова, 2, общежитие No1 унитарного предприятия «Минское отделение БЖД»",44,07-004-0044,2178,1446,1440,749,34.38934802571166,6,685,22,35,959,66.59722222222221,211,14.652777777777779,17,106,89,2300,1,853
Минск,Октябрьский,Минск,"ул. Воронянского, 11, к. 2, государственное учреждение образования «Гимназия No 56 г.Минска»",45,07-004-0045,2136,1415,1410,735,34.41011235955056,3,672,21,35,844,59.85815602836879,206,14.609929078014183,17,204,88,2250,0,835
