region,district,town,address,station_num,station_code,total_const,received_ballot,voted_total,voted_early,early_perc,voted_home,voted_at_station,dmitr,kanop,luka,luka_perc,tikha,tikha_perc,chere,against_all,invalid_ballots,received_by_comission,damaged_ballots,unused_ballots
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №39 имени И.Д. Лебедева г. Гродно”, г. Гродно, ул. Огинского, 44А",91,04-022-0091,2296,2026,2026,389,16.942508710801395,2,1635,33,15,1207,59.57551826258638,322,15.893385982230997,38,411,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №41 г. Гродно”, г. Гродно, ул. Франтишка Богушевича, 24",92,04-022-0092,2598,2361,2361,1047,40.300230946882216,1,1313,51,23,1530,64.80304955527319,609,25.794155019059723,38,108,2,2600,0,239
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №41 г. Гродно”, г. Гродно, ул. Франтишка Богушевича, 24",93,04-022-0093,2621,2595,2595,1068,40.74780618084701,2,1525,13,92,1525,58.76685934489403,699,26.936416184971097,81,185,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №41 г. Гродно”, г. Гродно, ул. Франтишка Богушевича, 24",94,04-022-0094,2549,2382,2382,1038,40.72185170655159,4,1340,33,23,1483,62.25860621326616,661,27.749790092359362,34,129,19,2600,3,215
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №35 имени М.А.Волкова г. Гродно”, г. Гродно, ул. Фурсенко, 2",95,04-022-0095,1997,1955,1954,658,32.94942413620431,26,1270,10,9,1105,56.550665301944726,426,21.8014329580348,4,400,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №40 г. Гродно”, г. Гродно, ул. Кремко, 29",97,04-022-0097,2792,2597,2592,796,28.510028653295127,3,1793,31,21,1110,42.824074074074076,1004,38.73456790123457,11,415,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №40 г. Гродно”, г. Гродно, ул. Кремко, 29",98,04-022-0098,2653,2462,2459,809,30.493780625706744,5,1645,14,16,1278,51.97234648230988,1032,41.96827978853192,8,111,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №40 г. Гродно”, г. Гродно, ул. Кремко, 29",99,04-022-0099,2194,2186,2186,759,34.59434822242479,3,1424,30,19,1126,51.5096065873742,747,34.17200365965233,62,202,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №38 г. Гродно”, г. Гродно, ул. Вишневецкая, 14",100,04-022-0100,2397,2290,2290,652,27.200667501042968,16,1622,41,22,934,40.78602620087336,477,20.829694323144103,28,788,15,2397,NA,107
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №38 г. Гродно”, г. Гродно, ул. Вишневецкая, 14",101,04-022-0101,1591,1379,1379,611,38.403519798868636,16,752,27,22,848,61.493836113125454,256,18.564176939811457,12,185,29,1600,2,219
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №38 г. Гродно”, г. Гродно, ул. Вишневецкая, 14",102,04-022-0102,2092,1778,1778,697,33.31739961759082,9,1072,24,38,1093,61.473565804274465,280,15.748031496062993,28,273,42,2100,NA,322
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №38 г. Гродно”, г. Гродно, ул. Вишневецкая, 14",103,04-022-0103,2191,1938,1938,708,32.31401186672752,10,1220,48,37,1167,60.216718266253864,391,20.175438596491226,24,251,20,2200,1,261
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №38 г. Гродно”, г. Гродно, ул. Вишневецкая, 14",104,04-022-0104,2188,1862,1861,616,28.153564899451556,8,1237,116,25,1152,61.90220311660397,232,12.46641590542719,32,294,10,2200,NA,338
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №31 г. Гродно”, г. Гродно, шоссе Индурское, 12",105,04-022-0105,1892,1578,1578,737,38.95348837209303,36,805,18,30,887,56.21039290240811,509,32.25602027883397,21,109,4,1900,NA,322
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №31 г. Гродно”, г. Гродно, шоссе Индурское, 12",106,04-022-0106,2196,2031,2031,887,40.39162112932605,13,1131,24,14,1224,60.26587887740029,663,32.64401772525849,29,63,14,2200,NA,169
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №31 г. Гродно”, г. Гродно, шоссе Индурское, 12",107,04-022-0107,1993,1798,1791,643,32.262920220772706,22,1126,30,18,907,50.64209938581797,709,39.586823003908435,25,89,13,2000,1,201
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №34 г. Гродно”, г. Гродно, шоссе Индурское, 14",108,04-022-0108,2097,2056,2055,830,39.580352885073914,8,1217,38,36,1402,68.22384428223845,354,17.226277372262775,35,190,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №34 г. Гродно”, г. Гродно, шоссе Индурское, 14",109,04-022-0109,2190,2010,2010,916,41.82648401826484,12,1082,106,16,1388,69.05472636815921,198,9.850746268656717,47,255,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №34 г. Гродно”, г. Гродно, шоссе Индурское, 14",110,04-022-0110,2395,2166,2166,761,31.77453027139875,18,1387,38,36,945,43.62880886426593,1064,49.122807017543856,1,82,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №26 г. Гродно”, г. Гродно, проспект Янки Купалы, 55",112,04-022-0112,1795,1487,1487,728,40.55710306406685,11,748,NA,41,1039,69.87222595830531,220,14.794889038332212,NA,187,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Гимназия №9 имени Ф.П. Кириченко г. Гродно”, г. Гродно, ул. Пестрака, 34/1",114,04-022-0114,1588,1237,1237,612,38.539042821158695,19,606,17,51,839,67.82538399353274,186,15.036378334680677,37,84,23,1600,0,363
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Гимназия №9 имени Ф.П. Кириченко г. Гродно”, г. Гродно, ул. Пестрака, 34/1",115,04-022-0115,1889,1674,1674,772,40.86818422445738,33,869,19,67,1158,69.17562724014337,261,15.591397849462366,74,78,17,1900,1,225
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Гимназия №9 имени Ф.П. Кириченко г. Гродно”, г. Гродно, ул. Пестрака, 34/1",116,04-022-0116,1784,1552,1552,706,39.57399103139013,51,795,85,29,1039,66.94587628865979,264,17.010309278350515,39,83,13,1800,0,248
Гродненская,Гродно - Октябрьский,Гродно,"УО “Гродненский государственный музыкальный колледж”, г. Гродно, проспект Янки Купалы, 53",117,04-022-0117,1891,1410,1410,384,20.306716023268113,9,1017,35,18,405,28.723404255319153,819,58.08510638297872,19,108,4,1900,2,488
Гродненская,Гродно - Октябрьский,Гродно,"УО “Гродненский государственный профессиональный лицей строителей №1”, г. Гродно, проспект Янки Купалы, 18",118,04-022-0118,1286,1181,1181,391,30.404354587869364,32,758,26,16,741,62.74343776460627,291,24.64013547840813,21,86,NA,NA,NA,NA
Гродненская,Гродно - Октябрьский,Гродно,"УО “Гродненский государственный профессиональный лицей строителей №1”, г. Гродно, проспект Янки Купалы, 18",119,04-022-0119,1195,1115,1115,395,33.054393305439326,43,677,4,13,588,52.73542600896861,432,38.744394618834086,7,64,7,1200,1,85
Гродненская,Гродно - Октябрьский,Гродно,"ГУО “Средняя школа №3 имени В.М. Усова г. Гродно”, г. Гродно, ул. Фомичёва, 16",120,04-022-0120,1598,1507,1507,661,41.36420525657071,35,811,10,51,1051,69.74120769741208,331,21.964167219641674,17,47,NA,NA,NA,NA
